ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
25003477,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,6,４ＬＤＫ,115,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,7.724275869600789
25023074,中古マンション等,,25201,滋賀県,大津市,神領,瀬田(滋賀),30分?60分,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,未改装,,6.892094602690481
25036648,中古マンション等,,25201,滋賀県,大津市,南志賀,大津京,24,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,改装済,,6.939519252618618
25003091,中古マンション等,,25201,滋賀県,大津市,瀬田,石山,30分?60分,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,改装済,,7.041392685158225
25007323,中古マンション等,,25202,滋賀県,彦根市,安清東町,彦根,8,３ＬＤＫ,65,,,,平成8年,,住宅,住宅,,,,準工業地域,,,2021年第1四半期,改装済,,7.146128035678238
25003876,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,16,３ＬＤＫ,70,,,,,,,住宅,,,,,,,2020年第2四半期,,,7.431363764158987
25039400,中古マンション等,,25206,滋賀県,草津市,野路,南草津,6,２ＬＤＫ,80,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,7.3222192947339195
25003484,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,6,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,,,7.477121254719663
25030465,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,12,３ＬＤＫ,60,,,,昭和51年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第4四半期,未改装,,6.929418925714293
25003475,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,6,２ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.505149978319906
25004192,中古マンション等,,25201,滋賀県,大津市,浜大津,びわ湖浜大津,6,２ＤＫ,50,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,未改装,,7.414973347970818
25024297,中古マンション等,,25201,滋賀県,大津市,今堅田,堅田,13,３ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第4四半期,未改装,,6.857332496431268
25003847,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,11,２ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,,,7.491361693834273
25000742,中古マンション等,,25201,滋賀県,大津市,皇子が丘,大津京,1,２ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第2四半期,未改装,,7.447158031342219
25042814,中古マンション等,,25201,滋賀県,大津市,萱野浦,,,,70,,,,,ＲＣ,住宅,,,,,,,,2009年第4四半期,,,7.079181246047625
25044217,中古マンション等,,25201,滋賀県,大津市,本堅田,堅田,8,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,6.982271233039568
25010648,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),3,３ＬＤＫ,65,,,,令和2年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第4四半期,,,7.662757831681574
25022544,中古マンション等,,25201,滋賀県,大津市,鏡が浜,大津京,20,１ＤＫ,35,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第2四半期,未改装,,6.748188027006201
25003329,中古マンション等,,25201,滋賀県,大津市,大物,志賀,20,２ＬＤＫ,50,,,,平成5年,ＳＲＣ,,住宅,,,,市街化調整区域,60.0,200.0,2018年第4四半期,未改装,,6.653212513775344
25030667,中古マンション等,,25201,滋賀県,大津市,馬場,膳所,2,３ＬＤＫ,65,,,,昭和53年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,未改装,,7.204119982655925
25030129,中古マンション等,,25201,滋賀県,大津市,茶が崎,大津京,8,４ＬＤＫ,80,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,改装済,,7.2552725051033065
25011929,中古マンション等,,25206,滋賀県,草津市,南草津,南草津,4,２ＬＤＫ,75,,,,平成20年,ＲＣ,,,,,,商業地域,80.0,500.0,2020年第3四半期,改装済,,7.491361693834273
25023331,中古マンション等,,25201,滋賀県,大津市,長等,大津,18,３ＤＫ,55,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2014年第1四半期,改装済,,6.99563519459755
25000214,中古マンション等,,25201,滋賀県,大津市,荒川,志賀,13,１ＬＤＫ,50,,,,平成6年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,60.0,200.0,2019年第4四半期,未改装,,6.740362689494244
25003553,中古マンション等,,25201,滋賀県,大津市,中央,大津,9,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.146128035678238
