ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
3000060,中古マンション等,,3201,岩手県,盛岡市,大沢川原,盛岡,16,１ＤＫ,40,,,,昭和56年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,改装済,,6.939519252618618
3002892,中古マンション等,,3201,岩手県,盛岡市,肴町,盛岡,28,１Ｋ,15,,,,平成3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,6.3979400086720375
3007270,中古マンション等,,3201,岩手県,盛岡市,本宮,盛岡,24,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,改装済,,7.4623979978989565
3002780,中古マンション等,,3201,岩手県,盛岡市,住吉町,盛岡,30分?60分,３ＬＤＫ,80,,,,平成15年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第3四半期,改装済,,7.342422680822207
3007018,中古マンション等,,3201,岩手県,盛岡市,茶畑,盛岡,30分?60分,オープンフロア,30,,,,昭和50年,ＳＲＣ,事務所,,,,,第１種住居地域,60.0,200.0,2013年第2四半期,未改装,,6.0
3005142,中古マンション等,,3201,岩手県,盛岡市,馬場町,盛岡,19,３ＬＤＫ,100,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,7.278753600952829
3022466,中古マンション等,,3201,岩手県,盛岡市,本町通,,,２ＬＤＫ,55,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,,,2009年第1四半期,改装済,,7.204119982655925
3016145,中古マンション等,,3201,岩手県,盛岡市,大通,盛岡,8,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,7.3222192947339195
3003570,中古マンション等,,3201,岩手県,盛岡市,下ノ橋町,盛岡,16,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第2四半期,,,7.301029995663981
3001057,中古マンション等,,3201,岩手県,盛岡市,開運橋通,盛岡,5,２ＤＫ,50,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,改装済,,7.2552725051033065
3009767,中古マンション等,,3201,岩手県,盛岡市,本宮,盛岡,22,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第3四半期,改装済,,7.176091259055681
3006431,中古マンション等,,3201,岩手県,盛岡市,南大通,仙北町,10,３ＬＤＫ,80,,,,平成15年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第2四半期,改装済,,7.380211241711606
3009940,中古マンション等,,3201,岩手県,盛岡市,盛岡駅前北通,盛岡,9,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第2四半期,未改装,,7.041392685158225
3008448,中古マンション等,,3201,岩手県,盛岡市,盛岡駅西通,盛岡,6,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,,,7.4623979978989565
3006347,中古マンション等,,3201,岩手県,盛岡市,南大通,盛岡,23,３ＬＤＫ,80,,,,平成14年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第2四半期,未改装,,7.230448921378274
3003297,中古マンション等,,3201,岩手県,盛岡市,茶畑,盛岡,30分?60分,１ＤＫ,35,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第3四半期,未改装,,6.431363764158987
3007305,中古マンション等,,3201,岩手県,盛岡市,本宮,盛岡,25,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,7.301029995663981
3000591,中古マンション等,,3201,岩手県,盛岡市,神明町,盛岡,30分?60分,３ＬＤＫ,75,,,,昭和54年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,6.740362689494244
3011960,中古マンション等,,3201,岩手県,盛岡市,盛岡駅前北通,盛岡,6,２ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.204119982655925
3007448,中古マンション等,,3201,岩手県,盛岡市,盛岡駅前北通,盛岡,7,１ＬＤＫ,40,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,300.0,2016年第2四半期,未改装,,6.968482948553935
3001805,中古マンション等,,3201,岩手県,盛岡市,材木町,盛岡,11,２ＤＫ,45,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第2四半期,未改装,,6.913813852383717
3001744,中古マンション等,,3201,岩手県,盛岡市,材木町,盛岡,11,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,,,6.518513939877887
3018316,中古マンション等,,3209,岩手県,一関市,厳美町,一ノ関,2H?,１ＬＤＫ,50,,,,平成9年,ＲＣ,住宅,住宅,,,,都市計画区域外,,,2014年第2四半期,未改装,,5.301029995663981
3001258,中古マンション等,,3201,岩手県,盛岡市,北山,盛岡,30分?60分,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.3222192947339195
3004269,中古マンション等,,3201,岩手県,盛岡市,長田町,盛岡,10,１Ｋ,25,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2021年第2四半期,改装済,,6.544068044350276
