ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
20039820,中古マンション等,,20203,長野県,上田市,長瀬,大屋,30分?60分,１ＬＤＫ,45,,,,平成5年,鉄骨造,住宅,,,,,準住居地域,60.0,200.0,2011年第4四半期,未改装,調停・競売等,6.301029995663981
20032725,中古マンション等,,20202,長野県,松本市,野溝木工,南松本,20,３ＤＫ,65,,,,昭和53年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2014年第3四半期,改装済,,6.763427993562937
20049217,中古マンション等,,20202,長野県,松本市,双葉,南松本,3,２ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第4四半期,未改装,,7.204119982655925
20038220,中古マンション等,,20202,長野県,松本市,宮田,南松本,13,４ＬＤＫ,85,,,,平成19年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第1四半期,未改装,,7.414973347970818
20030076,中古マンション等,,20201,長野県,長野市,大字西長野,権堂,14,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第3四半期,未改装,,5.99563519459755
20033683,中古マンション等,,20202,長野県,松本市,大手,松本,10,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,,7.623249290397901
20005016,中古マンション等,,20202,長野県,松本市,蟻ケ崎台,北松本,29,４ＬＤＫ,85,,,,平成28年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2020年第1四半期,改装済,,7.477121254719663
20029713,中古マンション等,,20202,長野県,松本市,大手,松本,13,２ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,7.301029995663981
20073370,中古マンション等,,20202,長野県,松本市,井川城,松本,14,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第4四半期,,,7.3979400086720375
20043891,中古マンション等,,20217,長野県,佐久市,東立科,佐久平,2H?,,30,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,都市計画区域外,,,2014年第3四半期,未改装,,5.698970004336019
20054006,中古マンション等,,20217,長野県,佐久市,原,中込,15,３ＬＤＫ,90,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第2四半期,改装済,,6.977723605288848
20025786,中古マンション等,,20201,長野県,長野市,大字鶴賀,権堂,5,１ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,未改装,,7.079181246047625
20029776,中古マンション等,,20201,長野県,長野市,稲里町中央,川中島,26,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第2四半期,未改装,,7.380211241711606
20054126,中古マンション等,,20201,長野県,長野市,三輪,善光寺下,3,２ＬＤＫ,50,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第2四半期,未改装,,7.113943352306837
20006827,中古マンション等,,20202,長野県,松本市,高宮北,松本,24,２ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第1四半期,未改装,,7.079181246047625
20009547,中古マンション等,,20203,長野県,上田市,中央,上田,11,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第1四半期,未改装,,7.230448921378274
20064335,中古マンション等,,20202,長野県,松本市,宮田,南松本,11,３ＬＤＫ,70,,,,平成19年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第3四半期,未改装,,7.301029995663981
20009557,中古マンション等,,20203,長野県,上田市,中央,上田,6,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第3四半期,未改装,,7.505149978319906
20003069,中古マンション等,,20201,長野県,長野市,中御所,長野(ＪＲ・しなの),5,２ＤＫ,60,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第1四半期,未改装,,7.477121254719663
20029761,中古マンション等,,20201,長野県,長野市,稲里町中央,川中島,25,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,150.0,2011年第3四半期,未改装,,7.544068044350276
20038197,中古マンション等,,20201,長野県,長野市,大字鶴賀,権堂,1,３ＬＤＫ,65,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.4623979978989565
20052337,中古マンション等,,20201,長野県,長野市,大字鶴賀,権堂,1,３ＬＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.447158031342219
20003993,中古マンション等,,20201,長野県,長野市,大字三輪,権堂,2,２ＬＤＫ＋Ｓ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.544068044350276
20041673,中古マンション等,,20202,長野県,松本市,野溝木工,南松本,20,２ＬＤＫ,65,,,,平成5年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2015年第2四半期,改装済,,7.146128035678238
20072742,中古マンション等,,20201,長野県,長野市,大字鶴賀,長野(ＪＲ・しなの),13,２ＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,,,7.146128035678238
20052341,中古マンション等,,20201,長野県,長野市,大字鶴賀,権堂,1,３ＬＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2013年第4四半期,未改装,,7.447158031342219
20019469,中古マンション等,,20217,長野県,佐久市,佐久平駅北,佐久平,3,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2021年第1四半期,未改装,,7.544068044350276
20001578,中古マンション等,,20201,長野県,長野市,大字栗田,長野(ＪＲ・しなの),11,３ＬＤＫ,65,,,,平成24年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第4四半期,未改装,,7.431363764158987
20040272,中古マンション等,,20202,長野県,松本市,大手,松本,8,オープンフロア,70,,,,平成14年,ＳＲＣ,店舗,店舗,,,,商業地域,80.0,500.0,2015年第4四半期,未改装,,7.079181246047625
20004063,中古マンション等,,20201,長野県,長野市,三輪,善光寺下,2,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第2四半期,未改装,,7.414973347970818
20073102,中古マンション等,,20201,長野県,長野市,柳町,権堂,10,３ＬＤＫ,80,,,,平成10年,鉄骨造,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,改装済,,7.204119982655925
