ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
34002708,中古マンション等,,34103,広島県,広島市南区,大州,広島,24,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第2四半期,未改装,,6.342422680822207
34036134,中古マンション等,,34102,広島県,広島市東区,若草町,広島,3,１ＬＤＫ,55,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,改装済,,7.447158031342219
34037541,中古マンション等,,34101,広島県,広島市中区,猫屋町,広島,30分?60分,４ＬＤＫ,100,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第1四半期,未改装,,7.447158031342219
34045907,中古マンション等,,34101,広島県,広島市中区,光南,広島,1H?1H30,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第1四半期,未改装,,6.4623979978989565
34071246,中古マンション等,,34104,広島県,広島市西区,古江上,西広島,27,４ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,,7.0
34029086,中古マンション等,,34213,広島県,廿日市市,阿品,阿品,4,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第4四半期,未改装,,7.342422680822207
34026627,中古マンション等,,34212,広島県,東広島市,西条昭和町,西条(広島),11,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第2四半期,未改装,,7.301029995663981
34036228,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,30分?60分,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第3四半期,未改装,,7.57978359661681
34082633,中古マンション等,,34105,広島県,広島市安佐南区,西原,祇園新橋北,1,４ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2006年第2四半期,未改装,,7.301029995663981
34081181,中古マンション等,,34103,広島県,広島市南区,皆実町,広島,,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第1四半期,未改装,,6.518513939877887
34041056,中古マンション等,,34101,広島県,広島市中区,鉄砲町,広島,15,４ＬＤＫ,90,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,7.690196080028514
34058442,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,１ＤＫ,40,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.301029995663981
34052411,中古マンション等,,34105,広島県,広島市安佐南区,沼田町,大原(広島),1,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第4四半期,未改装,,7.113943352306837
34040021,中古マンション等,,34104,広島県,広島市西区,田方,新井口,21,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,改装済,,7.146128035678238
34034420,中古マンション等,,34101,広島県,広島市中区,小網町,広島,30分?60分,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第4四半期,未改装,,7.380211241711606
34064913,中古マンション等,,34207,広島県,福山市,三之丸町,福山,3,２ＬＤＫ,55,,,,平成21年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第3四半期,未改装,,7.278753600952829
34049034,中古マンション等,,34212,広島県,東広島市,西条朝日町,西条(広島),9,３ＬＤＫ,55,,,,平成6年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第1四半期,未改装,,6.544068044350276
34022847,中古マンション等,,34207,広島県,福山市,水呑町,福山,30分?60分,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第3四半期,改装済,,6.944482672150168
34020242,中古マンション等,,34207,広島県,福山市,光南町,福山,20,４ＬＤＫ,80,,,,平成8年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第2四半期,未改装,,7.2552725051033065
34003529,中古マンション等,,34103,広島県,広島市南区,南蟹屋,広島,15,,50,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,6.845098040014257
34081971,中古マンション等,,34104,広島県,広島市西区,横川町,横川(広島),5,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第4四半期,未改装,,7.342422680822207
34002144,中古マンション等,,34102,広島県,広島市東区,戸坂中町,広島,1H?1H30,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,7.3222192947339195
34040761,中古マンション等,,34108,広島県,広島市佐伯区,五日市中央,五日市,24,４ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第3四半期,未改装,,7.204119982655925
34030270,中古マンション等,,34213,広島県,廿日市市,前空,前空,8,２ＬＤＫ,75,,,,昭和60年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2021年第2四半期,,,6.57978359661681
34087856,中古マンション等,,34207,広島県,福山市,木之庄町,福山,23,３ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第3四半期,改装済,,6.968482948553935
34045732,中古マンション等,,34105,広島県,広島市安佐南区,西原,祇園新橋北,6,２ＤＫ,45,,,,昭和50年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2015年第1四半期,未改装,,6.4623979978989565
34022016,中古マンション等,,34207,広島県,福山市,東町,福山,9,２ＤＫ,40,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2020年第1四半期,未改装,,6.845098040014257
34012919,中古マンション等,,34202,広島県,呉市,中央,呉,15,３ＬＤＫ,70,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,未改装,,7.0
34022931,中古マンション等,,34207,広島県,福山市,御船町,福山,13,３ＬＤＫ,65,,,,,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2020年第2四半期,改装済,,7.230448921378274
34080487,中古マンション等,,34102,広島県,広島市東区,戸坂くるめ木,広島,,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2006年第2四半期,未改装,,6.845098040014257
34037282,中古マンション等,,34101,広島県,広島市中区,大手町,広島,30分?60分,３ＬＤＫ,80,,,,昭和49年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第2四半期,未改装,,6.99563519459755
34006792,中古マンション等,,34105,広島県,広島市安佐南区,古市,古市(広島),8,３ＬＤＫ,75,,,,平成24年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第2四半期,未改装,,7.491361693834273
34058618,中古マンション等,,34207,広島県,福山市,光南町,福山,19,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,60.0,300.0,2015年第2四半期,未改装,,7.146128035678238
34080505,中古マンション等,,34102,広島県,広島市東区,戸坂千足,戸坂,12,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第2四半期,未改装,,7.113943352306837
34058018,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,1H?1H30,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,,,7.414973347970818
34037518,中古マンション等,,34104,広島県,広島市西区,横川町,横川(広島),5,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第2四半期,未改装,,6.544068044350276
34049721,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,30分?60分,３ＬＤＫ,75,,,,平成5年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第3四半期,未改装,,7.113943352306837
34043166,中古マンション等,,34202,広島県,呉市,本通,呉,20,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2010年第2四半期,未改装,,7.146128035678238
34036861,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,24,３ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第2四半期,未改装,,7.0
34013183,中古マンション等,,34202,広島県,呉市,西片山町,呉,18,３ＬＤＫ,75,,,,平成24年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,改装済,,7.342422680822207
34057807,中古マンション等,,34213,広島県,廿日市市,桜尾,廿日市,15,４ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第2四半期,未改装,,7.431363764158987
34055622,中古マンション等,,34205,広島県,尾道市,高須町,東尾道,11,３ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第4四半期,未改装,,7.0
34060035,中古マンション等,,34207,広島県,福山市,野上町,福山,16,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第3四半期,未改装,,7.230448921378274
34078899,中古マンション等,,34213,広島県,廿日市市,宮内,宮内串戸,13,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第2四半期,未改装,調停・競売等,6.491361693834273
34006266,中古マンション等,,34105,広島県,広島市安佐南区,中須,大町(広島),10,４ＬＤＫ,80,,,,平成13年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第3四半期,改装済,,7.447158031342219
34034495,中古マンション等,,34101,広島県,広島市中区,八丁堀,広島,18,３ＬＤＫ,70,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,800.0,2014年第4四半期,未改装,,7.230448921378274
