ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4007438,中古マンション等,,4101,宮城県,仙台市青葉区,錦町,勾当台公園,6,３ＬＤＫ,55,,,,昭和47年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第4四半期,改装済,,7.041392685158225
4011912,中古マンション等,,4101,宮城県,仙台市青葉区,米ケ袋,五橋,,３ＬＤＫ,70,,,,平成6年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2006年第2四半期,未改装,,7.176091259055681
4046586,中古マンション等,,4105,宮城県,仙台市泉区,八乙女,八乙女,14,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第3四半期,改装済,,7.113943352306837
4020885,中古マンション等,,4103,宮城県,仙台市若林区,五橋,五橋,2,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第1四半期,未改装,,7.556302500767287
4003151,中古マンション等,,4101,宮城県,仙台市青葉区,木町通,北四番丁,10,２ＬＤＫ,55,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,改装済,,7.278753600952829
4035364,中古マンション等,,4105,宮城県,仙台市泉区,本田町,泉中央,25,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第2四半期,未改装,,6.544068044350276
4005135,中古マンション等,,4101,宮城県,仙台市青葉区,台原,台原,11,２ＤＫ,35,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第2四半期,,,6.763427993562937
4031722,中古マンション等,,4104,宮城県,仙台市太白区,根岸町,河原町(宮城),6,２ＬＤＫ,50,,,,平成5年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第4四半期,未改装,,6.653212513775344
4086206,中古マンション等,,4215,宮城県,大崎市,古川李埣,古川,19,３ＬＤＫ,65,,,,平成9年,ＳＲＣ,住宅,,,,,市街化区域及び市街化調整区域外の都市計画区域,70.0,200.0,2006年第2四半期,改装済,,6.863322860120456
4026616,中古マンション等,,4104,宮城県,仙台市太白区,鹿野本町,長町,24,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,7.2552725051033065
4007948,中古マンション等,,4101,宮城県,仙台市青葉区,支倉町,勾当台公園,11,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第1四半期,未改装,,7.301029995663981
4015289,中古マンション等,,4102,宮城県,仙台市宮城野区,鉄砲町,仙台,8,４ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,未改装,,7.3222192947339195
4036180,中古マンション等,,4105,宮城県,仙台市泉区,八乙女,八乙女,17,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.041392685158225
4056211,中古マンション等,,4105,宮城県,仙台市泉区,八乙女中央,八乙女,6,３ＬＤＫ,75,,,,平成14年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第2四半期,未改装,,7.301029995663981
4002627,中古マンション等,,4101,宮城県,仙台市青葉区,花京院,仙台,10,３ＬＤＫ,70,,,,昭和56年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第1四半期,改装済,,6.9344984512435675
4034086,中古マンション等,,4105,宮城県,仙台市泉区,南光台,黒松(宮城),18,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2021年第1四半期,改装済,,7.278753600952829
4024770,中古マンション等,,4103,宮城県,仙台市若林区,大和町,卸町(宮城),3,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,7.301029995663981
4039059,中古マンション等,,4104,宮城県,仙台市太白区,柳生,南仙台,15,３ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第2四半期,未改装,,7.2552725051033065
4004393,中古マンション等,,4101,宮城県,仙台市青葉区,昭和町,北仙台,6,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第1四半期,未改装,,7.361727836017593
4001359,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北四番丁,19,２ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,改装済,,7.230448921378274
4036297,中古マンション等,,4105,宮城県,仙台市泉区,八乙女,八乙女,10,４ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第3四半期,未改装,,7.3979400086720375
4019337,中古マンション等,,4103,宮城県,仙台市若林区,東八番丁,五橋,7,１ＤＫ,30,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第2四半期,未改装,,6.778151250383644
4026536,中古マンション等,,4104,宮城県,仙台市太白区,八本松,長町一丁目,13,３ＬＤＫ,60,,,,昭和51年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2020年第3四半期,改装済,,6.991226075692495
4040281,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第2四半期,未改装,,6.991226075692495
4048504,中古マンション等,,4105,宮城県,仙台市泉区,八乙女中央,八乙女,5,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第3四半期,未改装,,7.2552725051033065
4001581,中古マンション等,,4101,宮城県,仙台市青葉区,花京院,仙台,7,３ＬＤＫ,80,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第3四半期,未改装,,7.6127838567197355
4040550,中古マンション等,,4202,宮城県,石巻市,千石町,石巻,6,３ＬＤＫ,85,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,6.880813592280791
4030280,中古マンション等,,4103,宮城県,仙台市若林区,河原町,河原町(宮城),4,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第1四半期,未改装,,7.301029995663981
4011446,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,18,３ＬＤＫ,70,,,,平成20年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.380211241711606
4035822,中古マンション等,,4104,宮城県,仙台市太白区,西中田,南仙台,3,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第1四半期,未改装,,7.204119982655925
4030453,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,5,３ＬＤＫ,55,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第4四半期,未改装,,6.991226075692495
4002456,中古マンション等,,4101,宮城県,仙台市青葉区,上杉,北四番丁,4,１Ｋ,15,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,6.643452676486188
4003240,中古マンション等,,4101,宮城県,仙台市青葉区,国見,国見(宮城),8,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2021年第1四半期,未改装,,7.301029995663981
4035062,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,5,２ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,改装済,,7.176091259055681
4021892,中古マンション等,,4104,宮城県,仙台市太白区,泉崎,長町南,10,４ＬＤＫ,85,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第2四半期,未改装,,7.2552725051033065
4034829,中古マンション等,,4105,宮城県,仙台市泉区,虹の丘,八乙女,16,２ＤＫ,50,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第1四半期,未改装,,6.748188027006201
4015541,中古マンション等,,4102,宮城県,仙台市宮城野区,宮城野,連坊,11,３ＬＤＫ,65,,,,昭和59年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,,,6.977723605288848
4002826,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,6,１Ｋ,15,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,改装済,,6.544068044350276
4018197,中古マンション等,,4102,宮城県,仙台市宮城野区,白鳥,陸前高砂,20,３ＬＤＫ,50,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第2四半期,未改装,,6.5910646070264995
4008924,中古マンション等,,4101,宮城県,仙台市青葉区,本町,勾当台公園,8,３ＤＫ,50,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第3四半期,未改装,,6.954242509439325
4023745,中古マンション等,,4102,宮城県,仙台市宮城野区,新田東,小鶴新田,13,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第2四半期,未改装,,7.431363764158987
4018519,中古マンション等,,4102,宮城県,仙台市宮城野区,原町,陸前原ノ町,15,４ＬＤＫ,80,,,,平成9年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第4四半期,未改装,,7.278753600952829
4036616,中古マンション等,,4105,宮城県,仙台市泉区,八乙女中央,八乙女,5,２ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,7.278753600952829
4011548,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,14,４ＬＤＫ,105,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第1四半期,改装済,,7.531478917042255
4004468,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,4,,50,,,,平成7年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,改装済,,7.113943352306837
4008330,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北四番丁,,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2006年第3四半期,改装済,,7.380211241711606
4003242,中古マンション等,,4101,宮城県,仙台市青葉区,国見,国見(宮城),12,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2020年第4四半期,改装済,,6.973127853599698
4000942,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,仙台,9,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2018年第4四半期,未改装,,7.568201724066995
4039906,中古マンション等,,4105,宮城県,仙台市泉区,泉中央,泉中央,4,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,,7.176091259055681
4016877,中古マンション等,,4103,宮城県,仙台市若林区,五橋,五橋,2,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,その他,,,,商業地域,80.0,500.0,2014年第4四半期,,,7.477121254719663
4040262,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,改装済,,7.146128035678238
4037429,中古マンション等,,4103,宮城県,仙台市若林区,沖野,河原町(宮城),30分?60分,４ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第2四半期,改装済,,6.880813592280791
4022687,中古マンション等,,4104,宮城県,仙台市太白区,郡山,長町,5,３ＬＤＫ,65,,,,平成27年,,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第1四半期,未改装,,7.518513939877887
4001638,中古マンション等,,4101,宮城県,仙台市青葉区,花京院,仙台,5,２ＬＤＫ,90,,,,平成22年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第3四半期,未改装,,7.7558748556724915
4008662,中古マンション等,,4101,宮城県,仙台市青葉区,双葉ケ丘,黒松(宮城),13,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2018年第2四半期,未改装,,7.041392685158225
