ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
44003048,中古マンション等,,44201,大分県,大分市,高松東,高城,15,４ＬＤＫ,95,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第4四半期,改装済,,7.113943352306837
44023535,中古マンション等,,44201,大分県,大分市,中島西,大分,21,２ＬＤＫ,85,,,,平成9年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第3四半期,未改装,,7.146128035678238
44030476,中古マンション等,,44201,大分県,大分市,原新町,高城,7,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第4四半期,未改装,,6.799340549453582
44041397,中古マンション等,,44201,大分県,大分市,城崎町,大分,19,３ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第4四半期,未改装,,6.845098040014257
44039131,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,19,１ＬＤＫ,40,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第1四半期,未改装,,5.8750612633917
44041912,中古マンション等,,44201,大分県,大分市,府内町,大分,8,３ＬＤＫ,75,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第3四半期,改装済,,7.380211241711606
44042187,中古マンション等,,44201,大分県,大分市,大字横尾,鶴崎,1H?1H30,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第1四半期,未改装,,7.204119982655925
44019373,中古マンション等,,44201,大分県,大分市,大字猪野,高城,30分?60分,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第2四半期,未改装,調停・競売等,7.9084850188786495
44038411,中古マンション等,,44201,大分県,大分市,西鶴崎,鶴崎,1,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,改装済,,6.832508912706237
44035006,中古マンション等,,44201,大分県,大分市,新町,大分,16,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第3四半期,改装済,,7.041392685158225
44025512,中古マンション等,,44202,大分県,別府市,餅ケ浜町,別府大学,28,３ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第2四半期,改装済,,7.113943352306837
44041342,中古マンション等,,44201,大分県,大分市,大字下郡,大分,30分?60分,４ＬＤＫ,90,,,,平成18年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第4四半期,改装済,,7.361727836017593
44042685,中古マンション等,,44202,大分県,別府市,大字別府,別府(大分),30分?60分,４ＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第3四半期,未改装,,6.8750612633917
44020998,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分?60分,２ＤＫ,75,,,,昭和57年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,未改装,,6.6020599913279625
44025377,中古マンション等,,44202,大分県,別府市,平田町,別府大学,16,４ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,,,,2011年第3四半期,未改装,,7.079181246047625
44030320,中古マンション等,,44202,大分県,別府市,浜町,別府(大分),14,２ＤＫ,40,,,,昭和54年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,6.301029995663981
44003330,中古マンション等,,44201,大分県,大分市,中央町,大分,10,４ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,未改装,,7.431363764158987
44007473,中古マンション等,,44202,大分県,別府市,平田町,亀川,25,４ＬＤＫ,75,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第2四半期,未改装,,7.041392685158225
44019468,中古マンション等,,44201,大分県,大分市,王子港町,大分,28,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第2四半期,未改装,,7.146128035678238
44006763,中古マンション等,,44202,大分県,別府市,幸町,別府(大分),11,４ＬＤＫ,90,,,,,,住宅,住宅,,,,商業地域,80.0,400.0,2017年第3四半期,未改装,,7.230448921378274
44004426,中古マンション等,,44201,大分県,大分市,原新町,高城,10,１Ｋ,20,,,,,,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,,,6.113943352306837
44029662,中古マンション等,,44201,大分県,大分市,大字森町,鶴崎,24,３ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第3四半期,未改装,,7.3222192947339195
44004911,中古マンション等,,44201,大分県,大分市,牧,牧(大分),5,３ＬＤＫ,60,,,,平成3年,ＲＣ,,,,,,第１種住居地域,60.0,200.0,2020年第1四半期,未改装,,7.041392685158225
44039128,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,18,１ＬＤＫ,40,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,未改装,調停・競売等,6.544068044350276
44037946,中古マンション等,,44201,大分県,大分市,城崎町,大分,19,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第3四半期,,,7.414973347970818
44007580,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),30分?60分,１ＬＤＫ,45,,,,,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第3四半期,改装済,,6.826074802700826
44000859,中古マンション等,,44201,大分県,大分市,大手町,大分,13,２ＤＫ,40,,,,昭和53年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第3四半期,未改装,,6.623249290397901
44025007,中古マンション等,,44202,大分県,別府市,田の湯町,別府(大分),3,２ＬＤＫ＋Ｓ,50,,,,平成4年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,6.832508912706237
44028642,中古マンション等,,44201,大分県,大分市,大字荏隈,南大分,15,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第4四半期,改装済,,6.892094602690481
44037285,中古マンション等,,44201,大分県,大分市,明野北,高城,29,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第3四半期,未改装,,6.9084850188786495
44000070,中古マンション等,,44201,大分県,大分市,明野北,高城,23,４ＬＤＫ,90,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,未改装,,7.230448921378274
44030833,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,15,２Ｋ,30,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第2四半期,未改装,,6.176091259055681
44020069,中古マンション等,,44201,大分県,大分市,城崎町,大分,20,４ＬＤＫ,85,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,6.176091259055681
44042730,中古マンション等,,44202,大分県,別府市,餅ケ浜町,別府(大分),25,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第4四半期,未改装,,7.176091259055681
